customer_id,last_tx_date,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,customer_segment,location
C1043502,2016-10-02,30,2,1653.82,3,3,4,334,Loyal Customers,MUMBAI
C1023787,2016-10-04,28,2,1653.77,3,3,4,334,Loyal Customers,BANGALORE
C1042871,2016-10-11,21,5,1653.57,3,5,4,354,Loyal Customers,MUMBAI
C1036168,2016-10-29,3,4,1653.53,5,5,4,554,Champions,MUMBAI
C1000203,2016-09-16,46,4,1653.5,2,5,4,254,At Risk,PUNE
C1007352,2016-10-22,10,1,1653.45,4,2,4,424,Big Spenders,NEW DELHI
C1031018,2016-10-15,17,3,1653.22,4,4,4,444,Champions,HYDERABAD
C1046201,2016-09-12,50,2,1653.12,2,2,4,224,Low Value / Casual,MUMBAI
C1013471,2016-10-14,18,5,1652.87,4,5,4,454,Champions,NEW DELHI
C1018540,2016-10-18,14,4,1652.86,4,5,4,454,Champions,PUNE
C1003755,2016-09-21,41,3,1652.84,2,4,4,244,At Risk,KOLKATA
C1036450,2016-09-22,40,2,1652.75,2,3,4,234,At Risk,MUMBAI
C1035149,2016-10-18,14,4,1652.74,4,5,4,454,Champions,MUMBAI
C1048315,2016-10-16,16,3,1652.67,4,4,4,444,Champions,NOIDA
C1030437,2016-10-10,22,2,1652.63,3,3,4,334,Loyal Customers,AHMEDABAD
C1039336,2016-10-09,23,3,1652.61,3,4,4,344,Loyal Customers,BANGALORE
C1001978,2016-08-16,77,2,1652.32,1,2,4,124,Low Value / Casual,JAIPUR
C1004123,2016-09-27,35,3,1652.26,2,4,4,244,At Risk,NEW DELHI
C1002880,2016-09-02,60,3,1652.13,1,4,4,144,At Risk,NEW DELHI
C1003268,2016-10-22,10,5,1652.01,4,5,4,454,Champions,AHMEDABAD
C1041679,2016-10-10,22,4,1651.71,3,5,4,354,Loyal Customers,HYDERABAD
C1022709,2016-10-31,1,3,1651.49,5,5,4,554,Champions,NEW DELHI
C1012445,2016-10-20,12,1,1651.18,4,2,4,424,Big Spenders,NEW DELHI
C1000551,2016-10-21,11,2,1651.0,4,3,4,434,Loyal Customers,BANGALORE
C1016523,2016-10-21,11,4,1650.87,4,5,4,454,Champions,NEW DELHI
C1034873,2016-10-05,27,2,1650.76,3,3,4,334,Loyal Customers,MUMBAI
C1011624,2016-10-27,5,2,1650.72,5,3,4,534,Loyal Customers,NEW DELHI
C1043954,2016-09-07,55,3,1650.63,1,4,4,144,At Risk,LUCKNOW
C1045634,2016-10-22,10,3,1650.55,4,4,4,444,Champions,KOLKATA
C1006146,2016-10-20,12,2,1650.34,4,3,4,434,Loyal Customers,HYDERABAD
C1004821,2016-09-21,41,1,1650.33,2,1,4,214,Low Value / Casual,NEW DELHI
C1018841,2016-10-12,20,3,1650.23,3,4,4,344,Loyal Customers,BANGALORE
C1033525,2016-10-25,7,1,1650.2,5,2,4,524,Big Spenders,NEW DELHI
C1036948,2016-10-17,15,1,1650.18,4,2,4,424,Big Spenders,KOLKATA
C1032923,2016-09-18,44,2,1649.94,2,2,4,224,Low Value / Casual,NOIDA
C1019009,2016-10-18,14,4,1649.75,4,5,4,454,Champions,NEW DELHI
C1013746,2016-10-10,22,3,1649.7,3,4,4,344,Loyal Customers,CHENNAI
C1012126,2016-09-29,33,2,1649.7,3,3,4,334,Loyal Customers,MUMBAI
C1024368,2016-10-01,31,5,1649.61,3,5,4,354,Loyal Customers,BANGALORE
C1024743,2016-10-05,27,3,1649.52,3,4,4,344,Loyal Customers,JAIPUR
C1006125,2016-10-24,8,1,1649.27,5,2,4,524,Big Spenders,AHMEDABAD
C1029820,2016-10-22,10,4,1649.16,4,5,4,454,Champions,MUMBAI
C1034460,2016-10-07,25,2,1649.16,3,3,4,334,Loyal Customers,MUMBAI
C1044401,2016-10-26,6,3,1649.08,5,4,4,544,Champions,HYDERABAD
C1024538,2016-10-20,12,4,1648.87,4,5,4,454,Champions,BANGALORE
C1022508,2016-10-09,23,3,1648.81,3,4,4,344,Loyal Customers,MUMBAI
C1016974,2016-10-24,8,1,1648.75,5,2,4,524,Big Spenders,KOLKATA
C1049134,2016-10-30,2,2,1648.57,5,4,4,544,Champions,HYDERABAD
C1047990,2016-10-05,27,3,1648.47,3,4,4,344,Loyal Customers,NEW DELHI
C1009764,2016-10-14,18,4,1648.44,4,5,4,454,Champions,HYDERABAD
C1046340,2016-10-19,13,2,1647.96,4,3,4,434,Loyal Customers,PUNE
C1012680,2016-10-16,16,4,1647.95,4,5,4,454,Champions,MUMBAI
C1029123,2016-08-31,62,1,1647.73,1,1,4,114,Low Value / Casual,KOLKATA
C1049029,2016-08-13,80,1,1647.71,1,1,4,114,Low Value / Casual,MUMBAI
C1032740,2016-09-28,34,3,1647.68,2,4,4,244,At Risk,NOIDA
C1015579,2016-10-29,3,4,1647.6,5,5,4,554,Champions,NEW DELHI
C1024008,2016-09-04,58,3,1647.25,1,4,4,144,At Risk,BANGALORE
C1006621,2016-10-28,4,4,1647.24,5,5,4,554,Champions,MUMBAI
C1038502,2016-09-20,42,4,1647.0,2,5,4,254,At Risk,MUMBAI
C1020730,2016-10-02,30,3,1646.35,3,4,4,344,Loyal Customers,BANGALORE
C1004299,2016-08-20,73,1,1646.22,1,1,4,114,Low Value / Casual,MUMBAI
C1017311,2016-09-28,34,3,1646.17,3,4,4,344,Loyal Customers,CHENNAI
C1006662,2016-10-10,22,3,1646.09,3,4,4,344,Loyal Customers,HYDERABAD
C1001406,2016-09-02,60,2,1646.09,1,2,4,124,Low Value / Casual,PUNE
C1026803,2016-10-06,26,2,1645.76,3,3,4,334,Loyal Customers,MUMBAI
C1036679,2016-09-11,51,2,1645.74,2,2,4,224,Low Value / Casual,BANGALORE
C1031843,2016-10-26,6,2,1645.61,5,3,4,534,Loyal Customers,BANGALORE
C1033185,2016-10-13,19,6,1645.51,4,5,4,454,Champions,CHENNAI
C1027000,2016-09-25,37,4,1645.38,2,5,4,254,At Risk,BANGALORE
C1001356,2016-10-11,21,3,1645.38,3,4,4,344,Loyal Customers,GURGAON
C1030679,2016-10-31,1,6,1645.37,5,5,4,554,Champions,MUMBAI
C1004847,2016-10-07,25,1,1645.12,3,2,4,324,Big Spenders,THANE
C1028373,2016-10-01,31,1,1645.09,3,2,4,324,Big Spenders,NEW DELHI
C1001813,2016-09-15,47,2,1644.94,2,2,4,224,Low Value / Casual,BANGALORE
C1000629,2016-10-24,8,2,1644.71,5,3,4,534,Loyal Customers,NEW DELHI
C1032916,2016-10-23,9,5,1644.52,4,5,4,454,Champions,GURGAON
C1047719,2016-10-10,22,3,1644.51,3,4,4,344,Loyal Customers,AHMEDABAD
C1041664,2016-08-28,65,2,1644.49,1,2,4,124,Low Value / Casual,HYDERABAD
C1001649,2016-10-18,14,4,1644.43,4,5,4,454,Champions,GURGAON
C1016703,2016-10-12,20,2,1644.43,3,3,4,334,Loyal Customers,SURAT
C1049961,2016-09-22,40,2,1644.34,2,3,4,234,At Risk,CHENNAI
C1031221,2016-08-15,78,1,1644.33,1,1,4,114,Low Value / Casual,BANGALORE
C1022329,2016-10-09,23,4,1644.26,3,5,4,354,Loyal Customers,MUMBAI
C1002863,2016-09-13,49,3,1644.23,2,4,4,244,At Risk,NEW DELHI
C1031291,2016-09-20,42,2,1644.19,2,3,4,234,At Risk,NEW DELHI
C1014567,2016-10-23,9,3,1644.16,4,4,4,444,Champions,NEW DELHI
C1000786,2016-10-21,11,1,1644.13,4,2,4,424,Big Spenders,KOLKATA
C1022372,2016-10-24,8,3,1643.94,5,4,4,544,Champions,AHMEDABAD
C1030511,2016-09-22,40,2,1643.74,2,3,4,234,At Risk,MUMBAI
C1042908,2016-10-18,14,2,1643.6,4,3,4,434,Loyal Customers,HYDERABAD
C1037446,2016-09-05,57,2,1643.58,1,2,4,124,Low Value / Casual,PUNE
C1030713,2016-08-17,76,2,1643.52,1,2,4,124,Low Value / Casual,CHENNAI
C1001014,2016-10-28,4,2,1643.46,5,3,4,534,Loyal Customers,NEW DELHI
C1000393,2016-10-11,21,3,1643.36,3,4,4,344,Loyal Customers,PATNA
C1019559,2016-10-25,7,5,1643.26,5,5,4,554,Champions,THANE
C1034721,2016-10-13,19,2,1643.15,4,3,4,434,Loyal Customers,LUCKNOW
C1008879,2016-09-14,48,2,1643.1,2,2,4,224,Low Value / Casual,CHENNAI
C1024594,2016-10-10,22,2,1643.06,3,3,4,334,Loyal Customers,GURGAON
C1023402,2016-10-21,11,4,1643.03,4,5,4,454,Champions,MUMBAI
C1023619,2016-10-26,6,3,1642.62,5,4,4,544,Champions,CHENNAI
C1002507,2016-10-06,26,2,1642.43,3,3,4,334,Loyal Customers,MUMBAI
C1044810,2016-10-07,25,1,1642.43,3,2,4,324,Big Spenders,GURGAON
C1045723,2016-10-29,3,3,1642.16,5,5,4,554,Champions,NEW DELHI
C1001233,2016-09-02,60,2,1642.14,1,2,4,124,Low Value / Casual,LUCKNOW
C1047526,2016-10-14,18,3,1641.79,4,4,4,444,Champions,KOLKATA
C1023310,2016-10-17,15,4,1641.62,4,5,4,454,Champions,NEW DELHI
C1016181,2016-10-02,30,2,1641.61,3,3,4,334,Loyal Customers,CHENNAI
C1023715,2016-10-16,16,3,1641.48,4,4,4,444,Champions,MUMBAI
C1015933,2016-10-09,23,3,1641.25,3,4,4,344,Loyal Customers,THANE
C1020425,2016-09-16,46,2,1640.89,2,2,4,224,Low Value / Casual,KOLKATA
C1044820,2016-10-18,14,2,1640.86,4,3,4,434,Loyal Customers,MUMBAI
C1027292,2016-10-18,14,3,1640.85,4,4,4,444,Champions,MUMBAI
C1028637,2016-10-19,13,2,1640.75,4,3,4,434,Loyal Customers,CHENNAI
C1038899,2016-09-08,54,2,1640.75,2,2,4,224,Low Value / Casual,PUNE
C1034939,2016-10-28,4,3,1640.56,5,5,4,554,Champions,NEW DELHI
C1028227,2016-09-02,60,1,1640.53,1,1,4,114,Low Value / Casual,PUNE
C1044676,2016-10-03,29,4,1640.52,3,5,4,354,Loyal Customers,HYDERABAD
C1028064,2016-10-29,3,6,1640.49,5,5,4,554,Champions,BANGALORE
C1020751,2016-08-21,72,4,1640.46,1,5,4,154,At Risk,HYDERABAD
C1025072,2016-09-22,40,2,1640.39,2,3,4,234,At Risk,AHMEDABAD
C1033886,2016-10-19,13,3,1640.37,4,4,4,444,Champions,MUMBAI
C1012176,2016-09-02,60,2,1640.33,1,2,4,124,Low Value / Casual,BANGALORE
C1024332,2016-10-13,19,3,1640.28,4,4,4,444,Champions,NOIDA
C1018937,2016-10-21,11,2,1640.1,4,3,4,434,Loyal Customers,NEW DELHI
C1025290,2016-10-08,24,2,1640.07,3,3,4,334,Loyal Customers,AHMEDABAD
C1028433,2016-08-15,78,2,1640.03,1,2,4,124,Low Value / Casual,NEW DELHI
C1029664,2016-08-22,71,1,1639.98,1,1,4,114,Low Value / Casual,NEW DELHI
C1029697,2016-09-25,37,3,1639.97,2,4,4,244,At Risk,NEW DELHI
C1004856,2016-10-08,24,3,1639.96,3,4,4,344,Loyal Customers,MUMBAI
C1024567,2016-10-09,23,3,1639.9,3,4,4,344,Loyal Customers,MUMBAI
C1000296,2016-09-24,38,3,1639.89,2,4,4,244,At Risk,NEW DELHI
C1040726,2016-10-26,6,1,1639.89,5,2,4,524,Big Spenders,PATNA
C1005135,2016-10-07,25,3,1639.86,3,4,4,344,Loyal Customers,AHMEDABAD
C1043229,2016-10-31,1,3,1639.83,5,5,4,554,Champions,KOLKATA
C1001037,2016-10-22,10,2,1639.8,4,3,4,434,Loyal Customers,MUMBAI
C1023288,2016-10-21,11,2,1639.47,4,3,4,434,Loyal Customers,BANGALORE
C1023185,2016-09-22,40,3,1639.24,2,4,4,244,At Risk,CHENNAI
C1011033,2016-09-12,50,2,1639.23,2,2,4,224,Low Value / Casual,AHMEDABAD
C1046612,2016-10-25,7,2,1639.07,5,3,4,534,Loyal Customers,NEW DELHI
C1029636,2016-10-15,17,3,1638.81,4,4,4,444,Champions,PUNE
C1030918,2016-08-29,64,2,1638.71,1,2,4,124,Low Value / Casual,MUMBAI
C1017308,2016-09-14,48,1,1638.64,2,1,4,214,Low Value / Casual,SURAT
C1039976,2016-10-01,31,2,1638.62,3,3,4,334,Loyal Customers,CHENNAI
C1035063,2016-09-25,37,3,1638.55,2,4,4,244,At Risk,KOLKATA
C1047923,2016-10-05,27,3,1638.44,3,4,4,344,Loyal Customers,JAIPUR
C1010982,2016-10-15,17,3,1638.42,4,4,4,444,Champions,INDORE
C1006026,2016-10-29,3,3,1638.2,5,5,4,554,Champions,PUNE
C1047000,2016-10-20,12,5,1638.12,4,5,4,454,Champions,PUNE
C1027383,2016-10-01,31,1,1638.03,3,2,4,324,Big Spenders,NOIDA
C1037541,2016-10-02,30,4,1637.99,3,5,4,354,Loyal Customers,NEW DELHI
C1002922,2016-10-19,13,3,1637.98,4,4,4,444,Champions,HYDERABAD
C1028862,2016-10-22,10,3,1637.96,4,4,4,444,Champions,GURGAON
C1025008,2016-10-22,10,4,1637.78,4,5,4,454,Champions,MUMBAI
C1023241,2016-10-26,6,5,1637.77,5,5,4,554,Champions,BANGALORE
C1012954,2016-10-17,15,5,1637.01,4,5,4,454,Champions,THANE
C1032533,2016-09-26,36,2,1636.97,2,3,4,234,At Risk,BANGALORE
C1033675,2016-09-24,38,2,1636.83,2,3,4,234,At Risk,PUNE
C1030025,2016-10-17,15,3,1636.78,4,4,4,444,Champions,NEW DELHI
C1047800,2016-10-31,1,3,1636.68,5,5,4,554,Champions,MUMBAI
C1042946,2016-10-22,10,2,1636.66,4,3,4,434,Loyal Customers,MUMBAI
C1001688,2016-10-17,15,2,1636.61,4,3,4,434,Loyal Customers,CHENNAI
C1013458,2016-09-14,48,2,1636.5,2,2,4,224,Low Value / Casual,JAIPUR
C1039026,2016-09-17,45,3,1636.47,2,4,4,244,At Risk,NEW DELHI
C1038927,2016-10-24,8,4,1636.45,5,5,4,554,Champions,NEW DELHI
C1034501,2016-10-01,31,4,1636.32,3,5,4,354,Loyal Customers,MUMBAI
C1027175,2016-10-07,25,3,1636.24,3,4,4,344,Loyal Customers,HYDERABAD
C1037984,2016-10-16,16,3,1636.13,4,4,4,444,Champions,MUMBAI
C1002418,2016-08-06,87,1,1635.93,1,1,4,114,Low Value / Casual,PATNA
C1014870,2016-10-14,18,3,1635.77,4,4,4,444,Champions,NEW DELHI
C1049048,2016-10-06,26,3,1635.27,3,4,4,344,Loyal Customers,JAIPUR
C1025917,2016-10-14,18,2,1635.25,4,3,4,434,Loyal Customers,KOLKATA
C1040736,2016-10-25,7,4,1635.2,5,5,4,554,Champions,MUMBAI
C1043164,2016-10-31,1,2,1635.11,5,4,4,544,Champions,CHENNAI
C1027570,2016-10-27,5,4,1635.07,5,5,4,554,Champions,HYDERABAD
C1017130,2016-10-28,4,4,1635.05,5,5,4,554,Champions,NEW DELHI
C1007603,2016-10-30,2,2,1634.96,5,4,4,544,Champions,NEW DELHI
C1014573,2016-10-27,5,2,1634.96,5,3,4,534,Loyal Customers,BANGALORE
C1018064,2016-08-26,67,3,1634.94,1,4,4,144,At Risk,PUNE
C1036491,2016-09-22,40,3,1634.84,2,4,4,244,At Risk,HYDERABAD
C1004021,2016-08-28,65,2,1634.81,1,2,4,124,Low Value / Casual,CHENNAI
C1047629,2016-10-23,9,2,1634.59,4,3,4,434,Loyal Customers,LUCKNOW
C1009239,2016-09-20,42,2,1634.58,2,3,4,234,At Risk,MUMBAI
C1046168,2016-10-23,9,4,1634.26,4,5,4,454,Champions,JAIPUR
C1005961,2016-10-24,8,3,1634.18,5,4,4,544,Champions,SURAT
C1023658,2016-10-14,18,3,1634.18,4,4,4,444,Champions,BANGALORE
C1038164,2016-10-10,22,5,1634.13,3,5,4,354,Loyal Customers,AHMEDABAD
C1005969,2016-09-23,39,2,1634.03,2,3,4,234,At Risk,MUMBAI
C1024056,2016-10-26,6,2,1634.0,5,3,4,534,Loyal Customers,BANGALORE
C1047803,2016-10-30,2,2,1633.93,5,4,4,544,Champions,BANGALORE
C1016615,2016-10-19,13,4,1633.78,4,5,4,454,Champions,NEW DELHI
C1030003,2016-09-20,42,4,1633.49,2,5,4,254,At Risk,NOIDA
C1032537,2016-10-29,3,1,1633.26,5,2,4,524,Big Spenders,JAIPUR
C1008055,2016-10-14,18,3,1633.2,4,4,4,444,Champions,PUNE
C1009394,2016-10-31,1,4,1633.17,5,5,4,554,Champions,GURGAON
C1049123,2016-10-07,25,2,1633.04,3,3,4,334,Loyal Customers,MUMBAI
C1010350,2016-10-25,7,3,1632.88,5,4,4,544,Champions,CHENNAI
C1012462,2016-10-27,5,1,1632.82,5,2,4,524,Big Spenders,MUMBAI
C1043173,2016-09-08,54,2,1632.76,2,2,4,224,Low Value / Casual,NEW DELHI
C1043435,2016-10-01,31,3,1632.72,3,4,4,344,Loyal Customers,SURAT
C1005533,2016-09-03,59,3,1632.57,1,4,4,144,At Risk,SURAT
C1019363,2016-10-15,17,3,1632.42,4,4,4,444,Champions,MUMBAI
C1031233,2016-10-28,4,3,1632.32,5,5,4,554,Champions,AHMEDABAD
C1047310,2016-10-20,12,2,1632.11,4,3,4,434,Loyal Customers,CHENNAI
C1048753,2016-10-22,10,4,1631.96,4,5,4,454,Champions,PATNA
C1008661,2016-09-05,57,3,1631.7,1,4,4,144,At Risk,NEW DELHI
C1048447,2016-10-12,20,3,1631.56,3,4,4,344,Loyal Customers,KOLKATA
C1036805,2016-09-24,38,3,1631.46,2,4,4,244,At Risk,BANGALORE
C1013562,2016-08-21,72,3,1631.32,1,4,4,144,At Risk,JAIPUR
C1027218,2016-09-25,37,1,1631.26,2,1,4,214,Low Value / Casual,AHMEDABAD
C1024788,2016-10-20,12,2,1631.22,4,3,4,434,Loyal Customers,PUNE
C1029972,2016-10-06,26,3,1631.18,3,4,4,344,Loyal Customers,BANGALORE
C1049751,2016-08-30,63,2,1631.16,1,2,4,124,Low Value / Casual,HYDERABAD
C1031880,2016-08-23,70,1,1631.13,1,1,4,114,Low Value / Casual,LUCKNOW
C1011353,2016-09-15,47,3,1631.08,2,4,4,244,At Risk,NEW DELHI
C1020222,2016-09-15,47,3,1630.99,2,4,4,244,At Risk,NEW DELHI
C1003765,2016-10-08,24,3,1630.84,3,4,4,344,Loyal Customers,CHENNAI
C1021857,2016-09-06,56,4,1630.82,1,5,4,154,At Risk,PATNA
C1036475,2016-09-19,43,3,1630.79,2,4,4,244,At Risk,GURGAON
C1034518,2016-09-25,37,2,1630.65,2,3,4,234,At Risk,NOIDA
C1044003,2016-10-07,25,3,1630.61,3,4,4,344,Loyal Customers,MUMBAI
C1012893,2016-08-30,63,2,1630.58,1,2,4,124,Low Value / Casual,THANE
C1038923,2016-10-05,27,4,1630.55,3,5,4,354,Loyal Customers,BANGALORE
C1006034,2016-10-31,1,4,1630.52,5,5,4,554,Champions,MUMBAI
C1030453,2016-10-05,27,4,1630.16,3,5,4,354,Loyal Customers,KOLKATA
C1023029,2016-10-13,19,3,1630.14,4,4,4,444,Champions,CHENNAI
C1036556,2016-10-01,31,3,1630.12,3,4,4,344,Loyal Customers,NEW DELHI
C1021816,2016-09-10,52,3,1629.94,2,4,4,244,At Risk,NEW DELHI
C1028382,2016-10-29,3,4,1629.83,5,5,4,554,Champions,KOLKATA
C1035110,2016-09-12,50,3,1629.67,2,4,4,244,At Risk,THANE
C1016441,2016-09-23,39,3,1629.52,2,4,4,244,At Risk,NEW DELHI
C1039294,2016-09-21,41,4,1629.37,2,5,4,254,At Risk,CHENNAI
C1019760,2016-10-02,30,3,1629.36,3,4,4,344,Loyal Customers,HYDERABAD
C1037067,2016-10-02,30,1,1628.87,3,2,4,324,Big Spenders,THANE
C1045796,2016-10-21,11,2,1628.84,4,3,4,434,Loyal Customers,KOLKATA
C1006467,2016-10-19,13,1,1628.82,4,2,4,424,Big Spenders,CHENNAI
C1018989,2016-10-13,19,2,1628.78,4,3,4,434,Loyal Customers,PUNE
C1015779,2016-09-13,49,1,1628.75,2,1,4,214,Low Value / Casual,LUCKNOW
C1018721,2016-09-04,58,3,1628.56,1,4,4,144,At Risk,KOLKATA
C1045936,2016-09-24,38,2,1628.5,2,3,4,234,At Risk,PUNE
C1008909,2016-10-07,25,2,1628.4,3,3,4,334,Loyal Customers,CHENNAI
C1023793,2016-10-12,20,2,1628.38,3,3,4,334,Loyal Customers,NOIDA
C1024184,2016-08-24,69,2,1628.14,1,2,4,124,Low Value / Casual,BANGALORE
C1036657,2016-10-05,27,2,1628.1,3,3,4,334,Loyal Customers,MUMBAI
C1027358,2016-10-16,16,3,1628.02,4,4,4,444,Champions,CHENNAI
C1022699,2016-09-22,40,1,1628.02,2,1,4,214,Low Value / Casual,KOLKATA
C1028259,2016-09-18,44,2,1628.0,2,3,4,234,At Risk,BANGALORE
C1043632,2016-10-21,11,4,1627.97,4,5,4,454,Champions,MUMBAI
C1017735,2016-10-29,3,2,1627.65,5,4,4,544,Champions,HYDERABAD
C1020626,2016-08-24,69,1,1627.33,1,1,4,114,Low Value / Casual,HYDERABAD
C1034602,2016-10-08,24,4,1627.29,3,5,4,354,Loyal Customers,NOIDA
C1031563,2016-10-19,13,1,1627.27,4,2,4,424,Big Spenders,PUNE
C1034658,2016-08-31,62,3,1626.99,1,4,4,144,At Risk,HYDERABAD
C1035318,2016-09-04,58,2,1626.99,1,2,4,124,Low Value / Casual,BANGALORE
C1015887,2016-09-27,35,3,1626.94,2,4,4,244,At Risk,GURGAON
C1026634,2016-10-05,27,1,1626.79,3,2,4,324,Big Spenders,NEW DELHI
C1036972,2016-10-12,20,3,1626.73,4,4,4,444,Champions,NEW DELHI
C1018960,2016-10-11,21,3,1626.7,3,4,4,344,Loyal Customers,KOLKATA
C1024913,2016-09-28,34,4,1626.25,3,5,4,354,Loyal Customers,BANGALORE
C1021382,2016-10-12,20,3,1626.17,3,4,4,344,Loyal Customers,MUMBAI
C1034240,2016-10-28,4,4,1625.95,5,5,4,554,Champions,PATNA
C1002435,2016-10-18,14,2,1625.82,4,3,4,434,Loyal Customers,THANE
C1040917,2016-09-12,50,1,1625.75,2,1,4,214,Low Value / Casual,PUNE
C1008025,2016-08-28,65,1,1625.74,1,1,4,114,Low Value / Casual,NOIDA
C1035167,2016-10-17,15,3,1625.72,4,4,4,444,Champions,KOLKATA
C1045500,2016-09-26,36,1,1625.69,2,1,4,214,Low Value / Casual,GURGAON
C1018120,2016-10-02,30,2,1625.62,3,3,4,334,Loyal Customers,BANGALORE
C1029827,2016-10-17,15,2,1625.6,4,3,4,434,Loyal Customers,HYDERABAD
C1011069,2016-08-05,88,1,1625.54,1,1,4,114,Low Value / Casual,BANGALORE
C1008832,2016-10-27,5,4,1625.51,5,5,4,554,Champions,KOLKATA
C1029262,2016-10-22,10,2,1625.5,4,3,4,434,Loyal Customers,BANGALORE
C1009416,2016-09-15,47,2,1625.5,2,2,4,224,Low Value / Casual,MUMBAI
C1010871,2016-10-18,14,2,1625.48,4,3,4,434,Loyal Customers,MUMBAI
C1006558,2016-10-27,5,3,1625.35,5,5,4,554,Champions,MUMBAI
C1037615,2016-09-21,41,2,1625.34,2,3,4,234,At Risk,NEW DELHI
C1006501,2016-09-21,41,1,1625.33,2,1,4,214,Low Value / Casual,CHENNAI
C1015713,2016-08-17,76,2,1625.14,1,2,4,124,Low Value / Casual,MUMBAI
C1028404,2016-10-22,10,2,1625.07,4,3,4,434,Loyal Customers,HYDERABAD
C1046632,2016-08-26,67,2,1624.98,1,2,4,124,Low Value / Casual,JAIPUR
C1048973,2016-08-17,76,1,1624.87,1,1,4,114,Low Value / Casual,AHMEDABAD
C1037504,2016-09-08,54,1,1624.82,2,1,4,214,Low Value / Casual,BANGALORE
C1004166,2016-08-17,76,1,1624.8,1,1,4,114,Low Value / Casual,BANGALORE
C1046238,2016-10-30,2,3,1624.6,5,5,4,554,Champions,NEW DELHI
C1034815,2016-09-27,35,3,1624.59,2,4,4,244,At Risk,PUNE
C1008614,2016-08-13,80,1,1624.59,1,1,4,114,Low Value / Casual,HYDERABAD
C1013979,2016-10-19,13,2,1624.5,4,3,4,434,Loyal Customers,KOLKATA
C1049263,2016-09-28,34,2,1624.42,3,3,4,334,Loyal Customers,MUMBAI
C1032949,2016-08-29,64,2,1623.98,1,2,4,124,Low Value / Casual,BANGALORE
C1002155,2016-08-04,89,1,1623.94,1,1,4,114,Low Value / Casual,MUMBAI
C1023901,2016-09-08,54,3,1623.91,2,4,4,244,At Risk,HYDERABAD
C1038622,2016-09-11,51,2,1623.77,2,2,4,224,Low Value / Casual,INDORE
C1047038,2016-10-28,4,3,1623.69,5,5,4,554,Champions,MUMBAI
C1024852,2016-10-17,15,2,1623.54,4,3,4,434,Loyal Customers,CHENNAI
C1037634,2016-08-22,71,2,1623.5,1,2,4,124,Low Value / Casual,AHMEDABAD
C1003053,2016-10-25,7,4,1623.49,5,5,4,554,Champions,NEW DELHI
C1018921,2016-10-13,19,2,1623.43,4,3,4,434,Loyal Customers,PATNA
C1000212,2016-10-11,21,3,1623.38,3,4,4,344,Loyal Customers,BANGALORE
C1004675,2016-09-24,38,3,1623.21,2,4,4,244,At Risk,KOLKATA
C1003108,2016-10-15,17,4,1623.12,4,5,4,454,Champions,CHENNAI
C1030482,2016-09-18,44,3,1623.05,2,4,4,244,At Risk,HYDERABAD
C1000173,2016-08-25,68,1,1623.05,1,1,4,114,Low Value / Casual,CHENNAI
C1043726,2016-09-28,34,1,1622.84,3,1,4,314,Big Spenders,PUNE
C1039089,2016-10-17,15,2,1622.83,4,3,4,434,Loyal Customers,NEW DELHI
C1018647,2016-10-23,9,3,1622.31,5,4,4,544,Champions,KOLKATA
C1000806,2016-09-20,42,2,1622.29,2,3,4,234,At Risk,PUNE
C1005440,2016-10-25,7,4,1622.19,5,5,4,554,Champions,THANE
C1029368,2016-10-30,2,4,1621.87,5,5,4,554,Champions,HYDERABAD
C1003985,2016-10-14,18,5,1621.86,4,5,4,454,Champions,KOLKATA
C1042029,2016-08-06,87,1,1621.78,1,1,4,114,Low Value / Casual,PUNE
C1015934,2016-09-21,41,4,1621.64,2,5,4,254,At Risk,MUMBAI
C1032727,2016-10-23,9,2,1621.61,5,3,4,534,Loyal Customers,MUMBAI
C1009748,2016-10-23,9,2,1621.06,5,3,4,534,Loyal Customers,MUMBAI
C1031476,2016-09-07,55,3,1621.01,1,4,4,144,At Risk,MUMBAI
C1036617,2016-10-02,30,1,1620.99,3,2,4,324,Big Spenders,MUMBAI
C1021340,2016-10-09,23,4,1620.66,3,5,4,354,Loyal Customers,GURGAON
C1018828,2016-10-20,12,1,1620.51,4,2,4,424,Big Spenders,CHENNAI
C1021055,2016-10-13,19,2,1620.34,4,3,4,434,Loyal Customers,CHENNAI
C1033804,2016-10-22,10,2,1620.26,4,3,4,434,Loyal Customers,BANGALORE
C1020979,2016-10-28,4,3,1620.24,5,5,4,554,Champions,BANGALORE
C1026142,2016-09-14,48,1,1620.22,2,1,4,214,Low Value / Casual,AHMEDABAD
C1038131,2016-10-28,4,3,1619.64,5,5,4,554,Champions,MUMBAI
C1027049,2016-09-20,42,2,1619.62,2,3,4,234,At Risk,THANE
C1043734,2016-10-01,31,4,1619.51,3,5,4,354,Loyal Customers,THANE
C1011151,2016-09-16,46,1,1619.46,2,1,4,214,Low Value / Casual,BANGALORE
C1044501,2016-10-24,8,4,1619.38,5,5,4,554,Champions,JAIPUR
C1040103,2016-10-09,23,1,1619.17,3,2,4,324,Big Spenders,JAIPUR
C1026786,2016-09-15,47,2,1619.0,2,2,4,224,Low Value / Casual,BANGALORE
C1004086,2016-10-01,31,3,1618.76,3,4,4,344,Loyal Customers,GURGAON
C1029184,2016-10-13,19,1,1618.73,4,2,4,424,Big Spenders,HYDERABAD
