TransactionID,CustomerID,CustomerDOB,CustGender,CustLocation,CustAccountBalance,TransactionDate,TransactionTime,TransactionAmount (INR)
T12330,C1023966,15/7/1967,F,NEW DELHI,8948.66,8/10/16,124055,2556.54
T12331,C1029081,2/2/1967,F,BANGALORE,10183.11,15/9/16,45410,207.10
T12332,C1038241,25/3/1992,M,BANGALORE,32815.51,4/8/16,135413,117.00
T12333,C1027995,14/2/1984,M,HYDERABAD,2503.35,28/8/16,44807,916.32
T12334,C1025382,3/7/1951,F,MUMBAI,11299.32,15/8/16,10816,367.10
T12335,C1012286,4/6/1963,M,BANGALORE,13518.72,8/8/16,71151,1360.11
T12336,C1040189,8/7/1965,M,PUNE,15957.51,30/8/16,190836,369.87
T12337,C1016709,23/9/1991,M,NOIDA,17745.94,5/8/16,114354,160.40
T12338,C1021125,1/6/1951,M,BANGALORE,42671.35,2/9/16,163224,243.13
T12339,C1005293,27/9/1959,F,BANGALORE,61123.16,22/9/16,54428,58.36
T12340,C1014626,6/11/1956,F,BANGALORE,14575.63,14/8/16,71353,394.43
T12341,C1047200,11/9/1984,M,CHENNAI,12619.81,4/10/16,165724,737.03
T12342,C1002320,28/6/1982,M,BANGALORE,2736.70,3/8/16,93609,215.75
T12343,C1036276,18/6/1957,M,GURGAON,44543.53,15/10/16,101950,96.75
T12344,C1005411,10/2/1964,M,HYDERABAD,49325.95,30/8/16,133551,349.12
T12345,C1024471,12/11/1972,F,AHMEDABAD,5519.31,29/8/16,221012,619.95
T12346,C1047890,27/2/1951,M,SURAT,116828.81,3/9/16,12713,433.01
T12347,C1038773,26/9/1984,M,MUMBAI,12380.99,26/10/16,201940,52.61
T12348,C1048059,22/3/1967,F,CHENNAI,7836.50,1/10/16,131317,2917.66
T12349,C1028621,7/5/1980,M, NOIDA ,15303.54,20/8/16,81529,68.42
T12350,C1031766,1/1/1800,M,JAIPUR,24562.93,6/8/16,201616,1725.40
T12351,C1007044,12/9/1993,M,KOLKATA,4758.60,29/8/16,121727,2132.99
T12352,C1046922,22/4/1991,F,CHENNAI,92035.05,21/8/16,24441,59.42
T12353,C1042493,20/7/1998,M,KOLKATA,28124.12,28/8/16,100525,146.73
T12354,C1029444,21/8/1995,F,mumbai,9004.87,26/10/16,205221,437.23
T12355,C1047937,12/1/1994,M, MUMBAI ,4503.80,1/9/16,221226,26.67
T12356,C1020083,3/6/1969,M,new delhi,41343.72,8/10/16,145921,151.04
T12357,C1024140,18/9/1998,M,CHENNAI,3333.23,23/9/16,192453,602.09
T12358,C1029900,28/1/1998,M,BANGALORE,21591.04,23/8/16,144759,2995.85
T12359,C1011737,1/3/1971,F,MUMBAI,4358.37,4/8/16,21906,391.62
T12360,C1047370,,F,MUMBAI,25793.67,9/10/16,145730,31.16
T12361,C1024565,11/6/1990,F,MUMBAI,9710.85,6/10/16,15956,791.42
T12362,C1038731,1/5/1992,F,CHENNAI,7104.49,18/9/16,71339,87.93
T12363,C1016208,3/12/1963,M,NEW DELHI,8186.26,30/9/16,110723,180.62
T12364,C1042408,1/11/1976,M,GURGAON,8994.07,27/10/16,22623,1548.02
T12365,C1049185,25/6/1969,M,GURGAON,7182.40,26/9/16,53510,272.05
T12366,C1048586,8/8/1987,M,MUMBAI,9528.46,23/9/16,120930,1490.02
T12367,C1008350,21/12/1974,M,kolkata,4067.51,26/10/16,60131,435.73
T12368,C1017193,18/10/1951,M,NEW DELHI,4255.58,23/9/16,105310,532.67
T12369,C1001518,1/1/1800,M,KOLKATA,18182.35,17/8/16,103622,625.19
T12370,C1019861,21/11/1985,M,chennai,33485.93,26/10/16,133413,74.97
T12371,C1017264,16/2/1983,M,MUMBAI,70295.55,26/8/16,60240,223.32
T12372,C1020284,12/3/1960,M,HYDERABAD,4054.19,19/10/16,41127,1811.79
T12373,C1046855,1/1/1800,M,HYDERABAD,23501.03,26/8/16,123447,319.08
T12374,C1024337,15/1/1981,M,LUCKNOW,28257.32,26/10/16,183712,1271.66
T12375,C1041885,7/10/1964,M,HYDERABAD,13078.75,6/10/16,175244,494.36
T12376,C1022299,21/3/1988,M,HYDERABAD,78283.36,30/10/16,102638,244.08
T12377,C1021218,18/4/1968,M,KOLKATA,45261.64,27/9/16,154342,308.32
T12378,C1020051,26/5/1995,M,LUCKNOW,9682.43,25/9/16,103433,293.06
T12379,C1004250,20/8/1953,M,new delhi,6561.81,13/8/16,81601,297.79
T12380,C1011359,5/8/1953,M,PUNE,2632.54,29/8/16,45446,689.71
T12381,C1010714,10/8/1962,F,BANGALORE,6468.98,26/9/16,80731,128.29
T12382,C1001576,11/5/1988,M,CHENNAI,16555.13,31/10/16,134115,75.84
T12383,C1012861,4/1/1998,M,MUMBAI,16453.62,6/9/16,205934,141.63
T12384,C1039601,5/5/1965,M,SURAT,19113.30,27/8/16,232420,962.30
T12385,C1024206,6/10/1987,M,NEW DELHI,7792.83,16/9/16,43039,121.70
T12386,C1009992,1/1/1800,M,CHENNAI,9804.26,5/8/16,83740,66.25
T12387,C1012139,11/2/1954,F,HYDERABAD,20732.21,28/10/16,34050,81.37
T12388,C1037617,6/3/1959,M,NEW DELHI,19197.37,11/8/16,5602,126.67
T12389,C1023299,8/1/1991,M,HYDERABAD,3808.62,22/8/16,105323,214.06
T12390,C1019507,27/4/1958,M,GURGAON,32173.14,30/9/16,4805,194.64
T12391,C1041660,20/8/1969,F,HYDERABAD,80724.74,21/10/16,195123,2238.12
T12392,C1033259,26/9/1967,F,MUMBAI,13254.64,11/9/16,103324,666.65
T12393,C1002074,25/12/1954,F,HYDERABAD,14883.97,5/9/16,20022,47.35
T12394,C1010757,1/1/1800,M,MUMBAI,12718.62,17/10/16,143937,1822.76
T12395,C1015892,7/5/1951,F,KOLKATA,15593.11,18/8/16,145208,303.79
T12396,C1028546,7/3/1982,M,NEW DELHI,21837.26,15/8/16,130704,1814.87
T12397,C1040780,18/5/1961,M,MUMBAI,15140.36,7/10/16,75519,1228.88
T12398,C1007918,1/1/1800,M,GURGAON,64191.26,5/10/16,93544,359.13
T12399,C1021589,20/6/1976,M,KOLKATA,4878.60,10/10/16,182748,372.98
T12400,C1041515,16/4/1974,M,NEW DELHI,11019.60,21/10/16,123450,154.66
T12401,C1029849,25/2/1973,M,GURGAON,21748.90,25/10/16,140659,315.26
T12402,C1029503,1/1/1800,M,GURGAON,22390.28,17/10/16,123310,954.76
T12403,C1008082,20/12/1997,M,NEW DELHI,105430.70,25/9/16,50926,411.52
T12404,C1015953,19/7/1978,M,THANE,5903.98,4/8/16,103817,41.55
T12405,C1037810,16/4/1975,M,NOIDA,14973.55,6/8/16,93935,914.27
T12406,C1018177,22/1/1991,F,CHENNAI,36873.83,5/8/16,222900,554.86
T12407,C1039579,23/11/1978,M,BANGALORE,2054.76,23/10/16,183054,1675.70
T12408,C1002132,1/1/1800,M,MUMBAI,20773.58,3/8/16,52805,56.83
T12409,C1026836,7/12/1993,M,bangalore,179503.21,18/8/16,122932,371.29
T12410,C1034099,6/6/1995,M,HYDERABAD,54096.85,20/9/16,191441,263.39
T12411,C1037696,15/11/1961,M,KOLKATA,12112.70,3/8/16,175012,1788.54
T12412,C1042630,12/1/1991,M,LUCKNOW,7668.44,14/8/16,113351,51.24
T12413,C1024531,2/3/1953,M,THANE,8188.12,4/10/16,44150,420.35
T12414,C1039914,3/7/1963,M,GURGAON,14216.15,9/10/16,22002,636.46
T12415,C1018397,19/2/1974,F,CHENNAI,26274.72,18/9/16,193528,4024.51
T12416,C1023143,1/1/1800,M,KOLKATA,50077.94,7/9/16,80508,154.38
T12417,C1002621,15/5/1966,M,MUMBAI,8685.31,13/8/16,75513,433.28
T12418,C1027430,1/1/1800,M,BANGALORE,30996.23,4/9/16,223452,44.36
T12419,C1005313,16/10/1967,,MUMBAI,4957.80,27/9/16,171256,64.88
T12420,C1029235,17/8/1997,M,CHENNAI,13251.58,17/8/16,35014,369.47
T12421,C1020704,19/2/1961,M,AHMEDABAD,6590.23,2/8/16,73730,96.77
T12422,C1004375,14/7/1975,M,GURGAON,50117.93,27/9/16,61050,2438.92
T12423,C1034119,20/6/1966,F,AHMEDABAD,17272.49,24/9/16,191811,1226.59
T12424,C1005472,22/4/1995,M,MUMBAI,7553.47,2/9/16,81006,655.10
T12425,C1027849,26/8/1972,M,INDORE,2784.60,26/8/16,192454,132.45
T12426,C1010522,21/10/1992,M,BANGALORE,81630.66,11/9/16,203815,68.24
T12427,C1045096,5/5/1985,M,PUNE,10144.47,15/10/16,81619,579.69
T12428,C1012951,9/9/1953,M,SURAT,70731.21,26/9/16,214108,167.51
T12429,C1009298,4/3/1974,M,PUNE,29711.50,5/10/16,3549,623.59
T12430,C1032200,22/12/1977,F,NEW DELHI,277697.80,31/8/16,182930,688.86
T12431,C1046133,26/10/1985,M,MUMBAI,13999.30,10/9/16,144359,117.43
T12432,C1031351,17/4/1988,M,MUMBAI,92409.63,25/10/16,212348,1319.30
T12433,C1037800,26/8/1971,M,NEW DELHI,6024.28,9/8/16,60731,351.60
T12434,C1049648,25/3/1960,F,MUMBAI,45941.43,11/10/16,64410,181.36
T12435,C1026114,17/2/1964,M,AHMEDABAD,13290.78,3/8/16,171216,183.28
T12436,C1036120,20/4/1977,M,NEW DELHI,7810.80,5/9/16,35003,166.93
T12437,C1021526,13/9/1974,F,HYDERABAD,100326.06,16/10/16,233852,28.49
T12438,C1002477,12/10/1960,F,MUMBAI,7156.45,1/9/16,201136,379.63
T12439,C1027046,7/4/1963,M,MUMBAI,15741.17,13/9/16,75824,229.20
T12440,C1040840,16/12/1962,F,HYDERABAD,9201.76,20/8/16,71435,401.84
T12441,C1032020,15/9/1971,M,NOIDA,6557.24,7/10/16,122621,289.22
T12442,C1017283,8/12/1988,M,PUNE,28443.99,8/9/16,83831,981.83
T12443,C1006344,1/1/1800,M,BANGALORE,9656.38,15/8/16,124755,72.55
T12444,C1012042,22/5/1976,F,HYDERABAD,36285.35,26/10/16,110055,1880.15
T12445,C1015071,20/10/1979,F,PUNE,6630.44,17/10/16,74806,1461.05
T12446,C1046822,4/12/1959,M,KOLKATA,39029.06,14/10/16,102327,319.05
T12447,C1029763,3/2/1989,M,CHENNAI,16068.45,20/10/16,141133,941.71
T12448,C1025475,19/1/1955,M,MUMBAI,2889.97,31/10/16,24654,389.06
T12449,C1018192,4/2/1972,M,NEW DELHI,75965.37,1/8/16,24848,907.92
T12450,C1045324,20/7/1962,M,THANE,5647.55,1/10/16,120553,144.69
T12451,C1002161,13/1/1971,M,PUNE,132027.31,16/8/16,75415,260.55
T12452,C1014621,28/10/1983,M,NEW DELHI,36794.08,21/10/16,162212,318.03
T12453,C1033536,24/6/1970,M,BANGALORE,80602.12,27/8/16,125042,1150.47
T12454,C1021141,25/4/1985,M,KOLKATA,9563.29,3/8/16,30224,1801.98
T12455,C1005091,20/12/1988,M,NEW DELHI,40315.98,2/8/16,94846,4123.92
T12456,C1004540,26/6/1980,M,THANE,24031.81,8/9/16,13800,1564.33
T12457,C1029689,11/7/1959,M,GURGAON,55962.51,30/8/16,224824,401.65
T12458,C1026043,1/1/1800,F,PATNA,15391.48,5/9/16,124319,426.41
T12459,C1005555,1/6/1955,M,NOIDA,7921.54,20/9/16,72234,3805.75
T12460,C1048024,22/12/1981,M,THANE,5714.38,26/10/16,230739,207.78
T12461,C1001164,16/6/1959,M,BANGALORE,19640.10,7/8/16,2147,416.13
T12462,C1002501,1/1/1800,M,LUCKNOW,15426.14,11/10/16,25545,188.14
T12463,C1024029,26/3/1994,M,PUNE,14538.41,5/8/16,155359,207.72
T12464,C1046553,22/12/1986,M,CHENNAI,157288.62,15/9/16,10752,298.52
T12465,C1008954,11/2/1969,M,BANGALORE,5397.74,20/10/16,220000,609.38
T12466,C1012478,1/1/1800,F,BANGALORE,74593.42,31/8/16,74146,92.82
T12467,C1041533,15/4/1980,F,NOIDA,33764.06,17/8/16,84001,4088.99
T12468,C1000578,27/4/1995,M,HYDERABAD,2432.58,5/8/16,193651,526.39
T12469,C1026256,7/5/1977,M,MUMBAI,4543.27,16/10/16,130636,412.23
T12470,C1046629,1/1/1800,M,pune,27959.98,9/8/16,130123,1216.55
T12471,C1007150,15/6/1966,F,MUMBAI,11401.74,11/8/16,144958,800.44
T12472,C1038679,,F,AHMEDABAD,10971.50,31/8/16,55910,1671.31
T12473,C1037280,12/6/1958,M,BANGALORE,10236.13,1/8/16,53800,652.89
T12474,C1039048,23/5/1964,M,MUMBAI,15154.90,17/10/16,53559,877.15
T12475,C1007136,14/4/1980,M,GURGAON,4848.99,9/10/16,125600,313.36
T12476,C1001068,14/9/1980,M,MUMBAI,10421.33,23/8/16,182113,401.63
T12477,C1038909,10/4/1956,F,CHENNAI,7224.24,5/10/16,25707,387.46
T12478,C1028839,25/1/1967,M,MUMBAI,10822.75,15/9/16,104601,223.32
T12479,C1001497,7/7/1963,M,HYDERABAD,36448.28,31/8/16,192041,2587.45
T12480,C1000146,3/2/1976,M,MUMBAI,102740.78,29/10/16,81706,392.20
T12481,C1022840,12/4/1986,M,THANE,49279.53,21/9/16,94449,5563.25
T12482,C1016358,4/1/1960,M,MUMBAI,29083.26,23/9/16,155324,692.71
T12483,C1010978,25/2/1985,M,NEW DELHI,42486.73,30/10/16,182504,2714.31
T12484,C1049824,1/1/1800,M,PATNA,21982.33,4/9/16,163448,145.45
T12485,C1016987,1/1/1800,M,BANGALORE,6570.33,1/10/16,5735,117.02
T12486,C1045790,28/9/1996,M,BANGALORE,15681.11,14/8/16,153457,1479.73
T12487,C1004312,18/7/1965,M,NOIDA,5068.99,29/9/16,43542,259.80
T12488,C1045862,22/12/1951,M,NEW DELHI,9363.35,18/10/16,153802,152.97
T12489,C1034971,26/6/1964,M,PUNE,66633.41,3/10/16,70050,1472.57
T12490,C1049566,12/11/1992,F,CHENNAI,13913.20,5/8/16,220727,680.60
T12491,C1040145,10/5/1974,M,PUNE,1339.93,31/8/16,133208,4764.79
T12492,C1003537,24/9/1955,M,BANGALORE,46694.98,6/10/16,55631,157.44
T12493,C1014708,21/6/1951,M, KOLKATA ,23038.95,23/8/16,163019,549.89
T12494,C1015518,23/1/1967,M,NEW DELHI,10454.15,23/9/16,195912,481.47
T12495,C1048316,28/2/1954,M,MUMBAI,23985.05,9/8/16,152951,174.41
T12496,C1044887,22/9/1979,F,CHENNAI,73802.61,27/10/16,44744,251.47
T12497,C1004468,15/9/1972,M,BANGALORE,19109.45,11/8/16,180358,216.71
T12498,C1019198,28/10/1982,M,NOIDA,4410.03,5/9/16,232359,5698.38
T12499,C1009726,13/3/1980,M,BANGALORE,7581.19,24/9/16,221648,12608.66
T12500,C1017737,17/5/1968,M,KOLKATA,15617.79,9/10/16,234701,642.51
T12501,C1009873,17/7/1966,F,CHENNAI,34317.47,14/10/16,61641,102.62
T12502,C1000093,,F,PUNE,44092.08,15/10/16,42845,1234.19
T12503,C1031537,1/7/1974,M,HYDERABAD,51258.71,28/8/16,140706,85.36
T12504,C1017748,16/4/1968,F,CHENNAI,35398.06,11/9/16,152908,1160.75
T12505,C1049429,14/8/1987,F,AHMEDABAD,13442.19,11/9/16,150949,330.21
T12506,C1022895,1/7/1978,M,PUNE,6196.36,23/9/16,90611,122.16
T12507,C1034951,1/1/1800,M,AHMEDABAD,94450.29,2/8/16,132503,119.60
T12508,C1041990,4/7/1962,M,BANGALORE,9827.06,26/9/16,103951,1572.03
T12509,C1026142,5/3/1964,F,AHMEDABAD,28996.55,14/9/16,221617,1620.22
T12510,C1018959,3/8/1976,F,NOIDA,3193.57,13/10/16,32741,187.26
T12511,C1028134,15/1/1979,M,MUMBAI,19517.55,12/9/16,65901,645.44
T12512,C1018979,11/11/1984,M,PUNE,29542.01,14/8/16,145631,75.47
T12513,C1030597,15/8/1968,M,CHENNAI,16827.66,28/8/16,155755,553.53
T12514,C1040481,17/8/1971,M,MUMBAI,7292.71,8/9/16,22937,250.53
T12515,C1022257,16/2/1981,M,KOLKATA,22881.32,16/8/16,162307,422.11
T12516,C1004099,19/5/1989,M,CHENNAI,32717.75,13/10/16,141155,1319.92
T12517,C1002430,4/10/1960,M,KOLKATA,6815.19,30/8/16,14350,234.95
T12518,C1000150,3/9/1988,F,HYDERABAD,3657.84,16/8/16,40328,423.61
T12519,C1009800,4/2/1986,M,SURAT,4330.39,9/8/16,132121,758.58
T12520,C1037213,7/8/1979,M,KOLKATA,27582.28,13/10/16,173336,950.55
T12521,C1026309,27/5/1965,M,MUMBAI,12026.56,23/9/16,114616,1912.87
T12522,C1003941,18/8/1975,M,GURGAON,10238.62,27/8/16,160417,705.80
T12523,C1016352,14/1/1956,M,MUMBAI,22410.76,22/9/16,35247,108.26
T12524,C1035373,3/8/1983,F,KOLKATA,1076.95,9/10/16,163614,1376.21
T12525,C1021517,3/1/1970,M,NEW DELHI,203363.53,27/9/16,135930,44.02
T12526,C1019551,4/9/1994,M,BANGALORE,15355.05,13/10/16,214052,435.82
T12527,C1019740,28/1/1960,M,GURGAON,25118.61,13/10/16,190953,2863.59
T12528,C1008920,8/1/1996,F,MUMBAI,42853.21,28/10/16,175932,515.88
T12529,C1029304,17/7/1994,M,NEW DELHI,72126.10,5/9/16,20247,3126.46
T12530,C1043542,19/1/1966,M,BANGALORE,7627.34,24/8/16,122556,1437.34
T12531,C1046754,1/11/1951,M,HYDERABAD,5164.70,20/10/16,11537,221.26
T12532,C1038841,13/2/1967,M,SURAT,6008.51,11/8/16,153355,197.83
T12533,C1045642,1/1/1800,M,HYDERABAD,13303.48,8/8/16,235756,628.32
T12534,C1045555,12/10/1969,M,PUNE,75322.48,23/10/16,224122,1588.65
T12535,C1023785,23/11/1970,M,CHENNAI,7428.04,31/8/16,234248,3332.48
T12536,C1044910,2/4/1958,F,HYDERABAD,2812.41,22/8/16,104412,323.25
T12537,C1018595,16/1/1952,M,MUMBAI,20597.57,30/9/16,221952,212.00
T12538,C1001326,4/1/1953,M,BANGALORE,8705.45,30/10/16,235512,13015.88
T12539,C1010250,19/11/1984,M,INDORE,34852.24,30/10/16,175758,493.30
T12540,C1021817,23/5/1984,M,AHMEDABAD,4807.61,19/10/16,180733,335.18
T12541,C1021744,15/5/1983,M,NEW DELHI,20032.65,19/8/16,175706,377.81
T12542,C1041299,24/11/1968,M,NEW DELHI,11027.57,9/8/16,225158,1126.13
T12543,C1005859,1/1/1800,M,BANGALORE,25387.41,24/9/16,73709,939.01
T12544,C1026553,5/1/1953,M,JAIPUR,11134.15,1/10/16,113508,145.99
T12545,C1005066,1/1/1800,F,THANE,7193.16,26/8/16,161259,95.80
T12546,C1047172,16/6/1993,F,NEW DELHI,9484.18,17/9/16,223637,303.80
T12547,C1027290,10/8/1951,F,BANGALORE,205226.62,21/8/16,190756,471.68
T12548,C1041694,25/3/1969,M,GURGAON,2603.43,2/8/16,235930,229.79
T12549,C1017175,12/8/1972,F,BANGALORE,18253.21,2/8/16,81436,90.77
T12550,C1009284,13/4/1978,M,BANGALORE,39793.62,3/9/16,94157,413.79
T12551,C1004126,1/1/1800,M,THANE,32187.84,17/10/16,62237,416.43
T12552,C1022036,5/5/1993,F,BANGALORE,7999.01,20/8/16,74703,123.78
T12553,C1036695,6/6/1974,M,BANGALORE,6378.79,22/9/16,230350,1607.31
T12554,C1001565,11/2/1988,F,SURAT,3347.65,12/10/16,142036,156.50
T12555,C1001405,23/7/1960,M,PUNE,9597.51,31/10/16,64659,397.51
T12556,C1031688,11/3/1985,M,HYDERABAD,29339.93,28/9/16,111343,416.01
T12557,C1013389,9/9/1968,M,PUNE,2333.39,26/8/16,173149,30.15
T12558,C1041250,1/1/1800,M,MUMBAI,38737.30,21/10/16,190731,261.11
T12559,C1005938,8/4/1975,M,PUNE,9372.47,12/8/16,54229,1201.19
T12560,C1005204,7/5/1997,M,NEW DELHI,80059.92,26/8/16,182156,804.54
T12561,C1016991,24/4/1951,M,NEW DELHI,59424.39,12/9/16,200602,684.32
T12562,C1040362,15/1/1962,F,CHENNAI,5536.32,1/8/16,153617,3236.78
T12563,C1049547,20/12/1977,M,MUMBAI,10996.62,6/9/16,54433,474.33
T12564,C1019242,9/4/1951,M,hyderabad,9994.80,11/10/16,65404,1094.62
T12565,C1023797,23/8/1973,M,HYDERABAD,10558.01,16/8/16,71608,319.31
T12566,C1042498,1/1/1800,M,BANGALORE,19240.12,18/9/16,43005,2296.86
T12567,C1036343,11/2/1963,M,PUNE,6161.96,26/8/16,93008,88.45
T12568,C1047414,11/6/1965,M,CHENNAI,155080.88,19/8/16,214500,115.55
T12569,C1020333,20/8/1975,F,PUNE,10600.70,18/9/16,123949,459.44
T12570,C1018588,19/4/1986,M,BANGALORE,263321.23,11/10/16,125649,373.12
T12571,C1023502,14/6/1992,F,BANGALORE,9185.78,21/8/16,225335,249.25
T12572,C1006563,3/12/1995,M,KOLKATA,52268.78,26/8/16,51128,272.15
T12573,C1008663,2/8/1972,M,INDORE,18573.96,18/9/16,230724,899.26
T12574,C1034071,16/10/1973,F,MUMBAI,33851.22,28/8/16,53017,1134.54
T12575,C1038537,23/1/1993,F,PUNE,10972.71,5/8/16,55329,142.39
T12576,C1014601,5/6/1973,M,PUNE,33211.20,18/8/16,70956,1225.83
T12577,C1023109,11/1/1969,M,BANGALORE,36680.91,2/9/16,113205,2409.73
T12578,C1045437,7/8/1994,M,GURGAON,0.00,12/10/16,24124,679.78
T12579,C1002190,1/1/1800,M,AHMEDABAD,24443.76,17/8/16,321,243.48
T12580,C1029152,6/3/1987,M,GURGAON,9316.32,22/10/16,172924,1581.26
T12581,C1041604,19/11/1972,M,KOLKATA,37028.56,14/10/16,4655,124.27
T12582,C1016916,21/10/1959,M,NEW DELHI,62720.88,13/8/16,174611,210.76
T12583,C1046879,22/12/1956,M,BANGALORE,12054.03,7/9/16,32021,936.65
T12584,C1032268,10/12/1989,M,PUNE,171614.12,20/8/16,140518,2367.91
T12585,C1032231,5/5/1965,M,BANGALORE,4762.66,20/8/16,25950,137.73
T12586,C1017729,11/2/1985,M,PUNE,26663.40,19/9/16,62016,233.06
T12587,C1023304,7/6/1957,M,GURGAON,2927.42,6/10/16,50801,1069.54
T12588,C1030763,1/3/1959,M,MUMBAI,20816.29,3/9/16,113110,56.92
T12589,C1004769,10/10/1953,F,MUMBAI,9869.69,25/10/16,85008,4356.95
T12590,C1001398,26/10/1977,F,NOIDA,48205.16,27/9/16,130111,364.39
T12591,C1048780,15/12/1985,M,MUMBAI,21787.42,10/10/16,74655,894.84
T12592,C1002777,3/8/1961,M,BANGALORE,27834.25,13/10/16,195024,338.22
T12593,C1025651,6/5/1967,M,GURGAON,10415.94,18/9/16,163127,149.39
T12594,C1002862,,M,KOLKATA,61264.22,23/9/16,33307,1515.22
T12595,C1005038,13/8/1956,M,MUMBAI,23056.60,17/10/16,81212,8716.27
T12596,C1007526,20/5/1968,M,GURGAON,8522.06,13/8/16,233214,1228.37
T12597,C1015306,12/2/1988,M,new delhi,90148.01,24/8/16,124335,559.06
T12598,C1042421,7/1/1985,M,KOLKATA,509580.07,17/9/16,95701,498.98
T12599,C1022339,7/2/1961,M,MUMBAI,24366.65,3/10/16,180315,149.66
T12600,C1012432,5/10/1963,M,MUMBAI,17330.38,20/8/16,135837,155.07
T12601,C1038657,16/8/1960,F,INDORE,12806.30,12/9/16,182359,66.38
T12602,C1006456,13/11/1956,M,HYDERABAD,17509.30,5/9/16,3240,2962.22
T12603,C1020178,16/7/1992,M,HYDERABAD,9270.46,21/8/16,202336,241.90
T12604,C1019307,3/7/1981,M,HYDERABAD,46898.00,17/9/16,235914,90.05
T12605,C1032530,4/7/1958,F,MUMBAI,21286.59,2/10/16,12108,25.87
T12606,C1009892,7/7/1982,M,BANGALORE,4780.31,24/9/16,165015,557.39
T12607,C1016936,17/3/1985,M,CHENNAI,23925.60,23/10/16,113613,149.40
T12608,C1010268,8/5/1951,F,NEW DELHI,24828.39,21/9/16,75104,1134.99
T12609,C1030374,6/9/1958,M,MUMBAI,11367.83,26/8/16,144201,4107.89
T12610,C1018736,10/6/1973,M,GURGAON,32118.34,8/9/16,150953,4794.71
T12611,C1019148,24/10/1968,M,PATNA,28817.75,19/9/16,160354,2943.86
T12612,C1002116,9/11/1980,M,MUMBAI,11761.83,22/10/16,190655,354.27
T12613,C1041118,2/9/1980,M,CHENNAI,4557.29,28/10/16,124248,276.43
T12614,C1003601,21/12/1988,M,NEW DELHI,4891.81,8/9/16,165747,127.00
T12615,C1022242,2/1/1985,F,NOIDA,10447.37,13/8/16,210659,99.01
T12616,C1013873,21/11/1977,,HYDERABAD,22614.42,4/8/16,51527,2105.53
T12617,C1039297,21/1/1981,M,BANGALORE,12552.54,27/9/16,224104,574.51
T12618,C1003511,9/12/1953,M,MUMBAI,15873.85,21/8/16,232550,85.20
T12619,C1039688,15/10/1993,M,THANE,29827.16,9/10/16,122700,2230.27
T12620,C1019161,17/7/1951,M,mumbai,6608.03,29/9/16,190809,32.27
T12621,C1032593,13/5/1964,M, NEW DELHI ,5863.91,23/9/16,154323,1134.42
T12622,C1036171,19/7/1969,M,MUMBAI,19105.58,27/9/16,32633,31.82
T12623,C1042628,21/1/1971,M,GURGAON,9753.53,6/8/16,214130,135.10
T12624,C1031257,5/5/1951,M,MUMBAI,8137.93,15/10/16,1611,1161.05
T12625,C1026567,25/10/1963,M,BANGALORE,10292.06,13/8/16,211449,1055.60
T12626,C1012470,28/10/1962,M,NEW DELHI,72509.86,12/10/16,192820,342.85
T12627,C1022177,15/3/1969,M,CHENNAI,41034.16,27/10/16,192352,932.94
T12628,C1014609,15/2/1968,F,KOLKATA,30385.12,29/10/16,155259,329.28
T12629,C1022854,14/12/1955,M,JAIPUR,163122.99,28/9/16,135412,31.13
T12630,C1039864,10/8/1997,M,MUMBAI,14376.02,15/9/16,203557,526.34
T12631,C1001339,1/1/1800,F,MUMBAI,38497.71,5/8/16,25917,965.20
T12632,C1001858,28/12/1972,M,CHENNAI,16506.95,21/9/16,10335,94.74
T12633,C1007113,19/6/1993,M,MUMBAI,34083.99,12/10/16,123157,519.69
T12634,C1028362,14/1/1994,M,THANE,88080.29,4/8/16,62938,525.89
T12635,C1012561,1/1/1800,F,SURAT,34206.97,31/10/16,104118,308.81
T12636,C1041075,3/11/1973,M,KOLKATA,10894.73,25/8/16,81411,791.33
T12637,C1022272,15/7/1990,M,MUMBAI,19122.70,18/10/16,162915,1284.95
T12638,C1046749,20/11/1955,M,AHMEDABAD,3908.62,17/9/16,54431,645.44
T12639,C1034234,13/2/1993,M,HYDERABAD,20608.51,21/9/16,225817,85.34
T12640,C1047183,12/4/1985,F,KOLKATA,11334.84,7/10/16,90750,533.54
T12641,C1038756,3/2/1974,M,INDORE,32778.48,6/9/16,155731,1487.16
T12642,C1006449,28/10/1997,F,NEW DELHI,30406.82,16/10/16,55128,736.90
T12643,C1017636,6/11/1966,M,MUMBAI,9494.16,25/10/16,230439,270.56
T12644,C1000783,1/1/1984,M,JAIPUR,31152.12,28/8/16,192115,116.59
T12645,C1030332,25/7/1958,M,BANGALORE,19171.63,17/10/16,75509,38.52
T12646,C1045403,26/6/1960,M,SURAT,72187.90,22/9/16,50636,864.07
T12647,C1006479,26/6/1980,M,GURGAON,39818.02,25/10/16,93752,76.71
T12648,C1030110,21/2/1969,F,SURAT,13242.31,1/9/16,25058,1077.37
T12649,C1005134,20/1/1988,M,MUMBAI,29803.51,8/9/16,21231,863.18
T12650,C1046350,1/1/1800,M,CHENNAI,80090.21,15/9/16,111821,1003.73
T12651,C1020475,1/11/1992,M,INDORE,19965.63,17/8/16,11219,76.63
T12652,C1037798,23/4/1974,M,NEW DELHI,48794.37,25/8/16,53700,665.14
T12653,C1045726,16/9/1994,M,KOLKATA,2594.49,23/8/16,164449,123.51
